stop_id,stop_code,stop_name,stop_lat,stop_lon
12002695,KL1328,BANDAR BARU SRI PETALING (BARAT),3.06712700,101.68615000
12002696,KL1300,SMK SERI SAUJANA,3.06834500,101.68491000
12002697,KL2540,(M1) PERUMAHAN ZONE N 149K (UTARA),3.07033000,101.68582000
12002698,KL1301,PERUMAHAN ZONE N 149K (SELATAN),3.07241900,101.68742000
12002699,KL1302,PERUMAHAN 149J (OPP),3.07232500,101.68966000
12002700,KL1303,KOMERSIAL RADIN ANUM,3.07164300,101.69189500
12002701,KL2541,PERUMAHAN MERAH SILU,3.07190100,101.69730000
12002702,KL785,TAMAN CASTLEFIELD  (UTARA),3.06945200,101.70554000
12002703,KL786,TAMAN CASTLEFIELD,3.07279600,101.70419000
12002704,KL787,PUSAT INDUSTRI CAPITAL,3.07689800,101.70455000
12002705,KL795,KOMERSIAL TAMAN SALAK SELATAN,3.08374900,101.69738300
12002706,KL777,KG. MALAYSIA TAMBAHAN,3.07750900,101.70482300
12002707,KL778,KG. MALAYSIA RAYA,3.07473300,101.70390000
12002708,KL779,(M1) TERMINAL BERSEPADU SELATAN (TBS),3.07733600,101.71149400
12002709,KL780,TAMAN CASTLEFIELD  (SELATAN),3.06913200,101.70602000
12002710,KL2543,S.R.A AL-SYAKIRIN (OPP),3.06515600,101.71207400
12002711,KL144,FLAT DESA TASIK FASA 6A (BLOK 2),3.06750900,101.71387000
12002712,KL145,APARTMENT DESA TASIK FASA 1A,3.06989500,101.71570000
12002713,KL146,KOMERSIAL DESA TASIK (UTARA),3.07221300,101.71494000
12002714,KL147,PERUMAHAN TASIK SELATAN 16,3.07374500,101.71370000
12002715,KL148,PERUMAHAN TASIK SELATAN 29,3.07458900,101.71635400
12002716,KL2003,TASIK HEIGHTS APARTMENT (OPP),3.07547400,101.71795000
12002717,KL2544,KOMERSIAL BANDAR TASIK SELATAN,3.07294500,101.71075000
12002718,KL670,(M1) S.K DESA TASIK,3.07201800,101.71339000
12002719,KL139,KOMERSIAL DESA TASIK (SELATAN),3.07207100,101.71519500
12002720,KL140,PERUMAHAN PDRM DESA TASIK (PINTU 2),3.06931400,101.71555000
12002721,KL141,PERUMAHAN PDRM DESA TASIK (PINTU 1),3.06684700,101.71347000
12002722,KL142,BOMBA SG. BESI,3.06457900,101.71154000
12002723,SJ758,PUSAT HEMODIALISIS SERDANG RAYA,3.04123800,101.70208000
12002725,SJ760,PERINDUSTRIAN BUKIT SERDANG (BARAT),3.04030800,101.70087400
12002726,SJ761,MEGARIA APARTMENT,3.03579800,101.69954000
12002727,SJ762,32 AVENUE BUKIT SERDANG,3.03807500,101.69782000
12002729,SJ764,APARTMENT VISTA SERDANG (OPP),3.03745000,101.69024000
12002730,SJ765,PERUMAHAN BS 11,3.03939300,101.68844600
12002733,SJ768,THE SANDERSON,3.04241800,101.69050000
12002737,SJ772,PERUMAHAN BS 10,3.03757600,101.69437000
12002739,SJ774,PERINDUSTRIAN BUKIT SERDANG (TIMUR),3.04043400,101.69788000
12002740,SJ775,FLAT BUKIT SERDANG,3.04221700,101.69860000
12002742,SJ100,KOMERSIAL SERDANG RAYA 8,3.04677700,101.70449000
12002743,KL151,LRT BUKIT JALIL (OPP),3.05851700,101.69151000
12002744,SJ624,KG. BARU SERI KEMBANGAN,3.02155600,101.70492000
12002745,SJ177,PASAR SERI KEMBANGAN,3.02346400,101.70685000
12002746,SJ640,THE MINES,3.02706200,101.71894000
12002747,SJ787,KOMERSIAL TAMAN SG. BESI INDAH,3.02853300,101.72148000
12002748,SJ89,FLAT LAMA SUNGAI BESI INDAH (OPP),3.03131200,101.72315000
12002749,SJ788,PERUMAHAN SB INDAH 1 (OPP),3.03132100,101.72570000
12002750,SJ789,PUSAT KOMUNITI RAKYAT (JKP ZON 24),3.02966000,101.72828000
12002751,KJ975,PANGSAPURI CEMPAKA,3.02908500,101.73014000
12002752,KJ390,KOMERSIAL BUKIT BELIMBING,3.02834300,101.73266000
12002753,KJ976,FLAT TMN HARMONI INDAH,3.02636500,101.73360000
12002754,KJ672,TAMAN TAMING JAYA,3.02624700,101.73836000
12002755,KJ700,(M1) SHELL TAMING JAYA,3.02529900,101.73540500
12002756,KJ701,JUTA MINES CONDOMINIUM,3.02433600,101.73034000
12002757,SJ597,S.K. TAMAN SG BESI INDAH,3.02656500,101.72397600
12002758,SJ598,THE MINES (OPP),3.02662100,101.71962000
12002759,SJ790,KLINIK KESIHATAN SRI KEMBANGAN,3.02696800,101.71140600
12002760,SJ791,TAMAN MUHIBBAH (SELATAN),3.02447800,101.71311000
12002761,SJ792,FLAT TAMAN MUHIBBAH BLOK A,3.02261200,101.71472000
12002762,SJ793,TAMAN MUHIBBAH (UTARA),3.02473000,101.71261600
12002763,SJ108,SOUTH CITY PLAZA (OPP),3.02716400,101.71034000
12002764,SJ833,PASAR BORONG SELANGOR,2.98358800,101.66785000
12002765,SJ834,PUSAT BANDAR PUTRA PERMAI (UTARA),2.98190500,101.66633600
12002766,SJ835,PUSAT BANDAR PUTRA PERMAI (SELATAN),2.98059500,101.66470000
12002767,SJ836,PANGSAPURI SURIA PERMAI,2.98066400,101.66737000
12002768,SJ197,(M1) PERUMAHAN BPP 4 (OPP),2.98307900,101.67321000
12002769,SJ837,PANGSAPURI PUTRA BLOK D,2.98456900,101.67427000
12002770,SJ838,PANGSAPURI PUTRA IMPIAN,2.98737300,101.67428600
12002771,SJ198,KOMERSIAL PUTRA WALK,2.99021400,101.67654000
12002772,SJ199,VISTA PINGGIRAN APARTMENT,2.99186400,101.67789500
12002773,SJ200,RUSELIA APARTMENT,2.99378300,101.67851000
12002774,SJ866,TAMAN KOTA PERDANA (TIMUR),2.98834000,101.66311000
12002775,SJ867,TAMAN KOTA PERDANA (UTARA),2.98903300,101.66223000
12002776,SJ868,TAMAN KOTA PERDANA (BARAT),2.98906900,101.66093400
12002777,SJ869,TAMAN KOTA PERDANA 3,2.99011600,101.65942400
12002778,SJ870,PERUMAHAN LEP 1/4,2.99221200,101.65588000
12002779,SJ871,PARAGON 202,2.99369300,101.65224500
12002780,SJ872,PARAGON 3 CONDO,2.99435600,101.65008500
12002781,SJ873,(M1) PANGSAPURI SERI ANGSANA,2.99497700,101.64809000
12002782,SJ874,TAMAN LEP 7,2.99783900,101.64859000
12002783,SJ875,SURAU AL-MUSTAQIM LEP 7,3.00238800,101.64890000
12002784,SJ876,SURAU SABAS LEP 4,3.00128300,101.65273000
12002785,SJ877,PERUMAHAN LEP 4/15,3.00006000,101.65510000
12002786,SJ878,TAMAN LEP 5 (SELATAN),2.99568900,101.65271000
12002787,SJ879,PERUMAHAN LEP 1/11,2.99373000,101.65289000
12002789,SJ881,TAMAN KOTA PERDANA 3 (OPP),2.98996500,101.65967000
12002792,SP397,KOLEJ ICOOP (TIMUR),2.92965200,101.65534000
12002794,SP419,MASJID CYBERJAYA 10,2.90033600,101.63143400
12002795,SP421,MULIA RESIDENCES,2.90331400,101.63754000
12002796,SP423,KOMPLEKS KEDIAMAN KAKITANGAN AWAM CYBERJAYA,2.90378500,101.64237000
12002798,PPJ89,PANGSAPURI PUTRA HARMONI P9,2.93914000,101.67175700
12002799,PPJ83,MENARA PJH,2.92770600,101.68674500
12002800,PPJ49,KEMENTERIAN KEWANGAN,2.92754700,101.68871000
12002801,PPJ50,PERBENDAHARAAN 2 (SELATAN),2.92532700,101.68796000
12002802,PPJ51,LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN),2.92321700,101.68723000
12002803,PPJ52,MENARA USAHAWAN,2.92085600,101.68642000
12002804,PPJ53,ISTANA KEHAKIMAN (UTARA),2.91837800,101.68560000
12002805,PPJ54,ISTANA KEHAKIMAN (SELATAN),2.91647300,101.68497000
12002806,PPJ55,KEMENTERIAN BELIA & SUKAN,2.91414400,101.68424000
12002807,PPJ376,GALERIA PJH,2.91105700,101.68330400
12002808,PPJ56,MOTOCROSS CIRCUIT (TIMUR),2.90981600,101.68277000
12002809,PJ33,KEMENTERIAN PEMBANGUNAN LUAR BANDAR,2.90477800,101.68103000
12002810,PPJ34,DATARAN GEMILANG,2.90340400,101.68117600
12002812,PPJ38,KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP),2.90496200,101.68046600
12002813,PPJ39,MOTOCROSS CIRCUIT,2.90997600,101.68216000
12002814,PPJ40,GALERIA PJH,2.91204700,101.68270000
12002815,PPJ41,KEMENTERIAN PERTANIAN,2.91479800,101.68386000
12002816,PPJ42,PERBADANAN PUTRAJAYA (SELATAN),2.91667300,101.68460000
12002817,PPJ43,PERBADANAN PUTRAJAYA (UTARA),2.91847500,101.68519000
12002818,PPJ44,JABATAN PENDAFTARAN NEGARA,2.92039300,101.68586000
12002819,PPJ45,LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA),2.92294400,101.68669000
12002820,PPJ46,PERBENDAHARAAN 2 (UTARA),2.92497200,101.68739000
12002821,PPJ47,MENARA PERKESO,2.92724900,101.68817000
12002823,KL2199,MRT CHAN SOW LIN PINTU A,3.12842000,101.71634200
12002824,KL2206,PERINDUSTRIAN CHAN SOW LIN (TENGAH),3.12310400,101.71281100
12002825,KL809,PERCETAKAN NASIONAL,3.12505700,101.71413700
12002826,KL2207,LRT CHAN SOW LIN,3.12882600,101.71598700
12002827,KL2202,KAWASAN PERINDUSTRIAN CHAN SOW LIN,3.12034300,101.71097500
12002828,KL805,PERINDUSTRIAN CHAN SOW LIN (UTARA),3.11892300,101.70998300
12002829,KL811,KAWASAN PERINDUSTRIAN SALAK SELATAN,3.11212900,101.70698300
12002830,KL1789,RAZAK MANSION (OPP),3.10612200,101.70699600
12002831,KL1815,KAWASAN PERINDUSTRIAN SALAK SELATAN,3.11204000,101.70667700
12002832,KL807,PERINDUSTRIAN CHAN SOW LIN (SELATAN),3.11868800,101.70968900
12002833,KL2205,KAWASAN PERINDUSTRIAN CHAN SOW LIN,3.12034100,101.71082200
12002834,SJ884,MRT PUTRA PERMAI PINTU A,2.98336900,101.66135100
12002835,PPJ67,KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 8,2.93833700,101.68514800
12002836,PPJ57,MENARA PERKESO (BARAT),2.92759400,101.68687400
12002837,KL783,MRT SUNGAI BESI PINTU A,3.06369670,101.70859840
12002840,KL2201,PERINDUSTRIAN CHAN SOW LIN (TENGAH),3.12243500,101.71248200
12002841,PPJ115,PERUMAHAN PRESINT 11A (BARAT),2.95995200,101.67961300
12002842,SJ883,PUSAT BANDAR PUTRA PERMAI (OPP),2.98685800,101.66416200
12002844,SP414B,MRT CYBERJAYA CITY CENTRE,2.94091280,101.66482340
12002845,SP399B,MKN EMBASSY TECHZONE (OPP),2.93669260,101.65610990
12002847,SP380B,GEM IN MALL,2.92166170,101.63509350
12002848,SP78B,CYBERIA SMART HOMES (OPP),2.92233090,101.64077980
12002849,SP410B,RADIUS,2.93520760,101.65581610
12002850,SP30B,MKN EMBASSY TECHZONE,2.93773400,101.65528110
12002851,SP56B,MAGIC CENTRE,2.90985060,101.65579870
12002852,SP27B,GLOMAC CYBERJAYA (TIMUR),2.92590000,101.65701520
12002853,SP420,(M1) SETIA SAFIRO,2.90125100,101.63609100
12002854,SP30C,MKN EMBASSY TECHZONE,2.93768050,101.65531600
12002855,SP30,MKN EMBASSY TECHZONE,2.93773400,101.65533200
12002856,SP432B,DXN CYBERVILLE (OPP),2.94064900,101.65586780
12002857,SP32B,LIMKOKWING UNIVERSITY (OPP),2.94007100,101.66036300
12002859,SP73B,QUILL 3,2.92201600,101.65419820
12002860,SP75B,CYBERJAYA TRANSPORT TERMINAL,2.92119160,101.65078780
12002872,KL1892,(M1) MATRADE (BARAT),3.17762800,101.66734800
12002873,KJ697,JEJANTAS KG BARU BALAKONG,3.02620170,101.74916000
12002874,KJ740,TAMAN BUKIT BELIMBING (OPP),3.02476740,101.73372000
12002875,SJ107,KLINIK KERAJAAN SERI KEMBANGAN,3.02785000,101.71126000
12002877,SJ175,KLINIK KESIHATAN/TAMAN MUHIBBAH,3.02825550,101.71142600
12002878,SJ599,TAMAN SG BESI INDAH (SELATAN),3.02702800,101.72276000
12002879,KJ670,WISMA TANJUNG BALAI (OPP),3.02493400,101.73004000
12002880,KJ671,TAMAN BUKIT BELIMBING,3.02459220,101.73224000
12002881,SJ603,PUCHONG UTAMA 1 (PRESINT10),3.00192800,101.61152000
12002882,SJ623,FLAT PUCHONG INDAH,3.00997950,101.61027000
12002883,SJ302,(M2) MASJID PUCHONG PERDANA (OPP),3.00916100,101.60827000
12002884,SJ267,LRT PUCHONG PERDANA,3.00770700,101.60560000
12002885,DUMMY3,VISTA MILLENNIUM,3.00231400,101.60320000
12002886,DUMMY4,PERUMAHAN TASIK PRIMA 3,2.99288300,101.60705600
12002887,DUMMY5,LAKEVIEW HOMES,2.99068400,101.60686500
12002888,DUMMY6,LAKEHAVEN HOMES,2.98573700,101.60570500
12002889,DUMMY7,(M1) PANGSAPURI SERI PELANGI,2.98311200,101.60514000
12002890,DUMMY8,PUCHONG UTAMA COURT 2,2.98309500,101.60774000
12002891,SJ252,TAMAN PUCHONG UTAMA COURT 2,2.98368700,101.60938000
12002892,SJ255,TAMAN PUCHONG UTAMA 10 (BARAT),2.98582500,101.61019000
12002893,SJ256,SK PUCHONG UTAMA 1,2.98830200,101.61142000
12002894,SJ259,TAMAN PUCHONG UTAMA 12,2.99041200,101.61252000
12002895,SJ237,(M3) TERMINAL PUCHONG UTAMA,2.99044600,101.61555500
12002896,KL2550,CENTRAL RESIDENCES,3.08246000,101.69937000
12002897,KL784,PANGSAPURI PERMAI,3.06220200,101.70676400
12002898,KL781,MRT/LRT SUNGAI BESI,3.06357200,101.70729000
12002900,KJ970,IVORY RESIDENCE,3.01219900,101.81285000
12002901,KJ977,AKOYA RESIDENCE,3.01246600,101.81556000
12002902,KJ971,(M1) OASIS RESIDENCE,3.01290500,101.81631000
12002903,KJ972,AMEERA RESIDENCE,3.01216300,101.81457500
12002904,KJ973,IVORY RESIDENCE (OPP),3.01219700,101.81310000
12002905,KL414,FLAT BUKIT CHERAS,3.07284800,101.74941800
12002906,KJ819,SIMPANG KEMACAHAYA 1,3.07529200,101.78129200
12002907,PJ791,TAMAN INDUSTRI SG BULOH (TIMUR),3.16624700,101.56960600
12002908,KL2478,SRA AL-QURTUBI (OPP),3.19485500,101.65954600
12002909,SL100,SELAYANG MALL,3.23659700,101.64409000
12002910,SL513,TAMAN SELAYANG JAYA,3.23637200,101.64519500
12002911,SL514,TAMAN SELAYANG JAYA (BARAT),3.23661700,101.64690000
12002912,SL98,SK SELAYANG JAYA,3.23662500,101.64838400
12002913,SL92,TAMAN SELAYANG JAYA (TIMUR),3.23800800,101.65237400
12002914,SL93,TAMAN SERI MELATI,3.24060800,101.65682000
12002915,KL420,DEWAN DESA BAKTI (OPP),3.24082200,101.65860000
12002916,KL696,FLAT TAMAN WILAYAH SELAYANG,3.23926500,101.66119000
12002917,KL697,MASJID AL-ZAKIRIN (OPP),3.23777800,101.66022500
12002918,KL698,PANGSAPURI TAMAN SRI MURNI (SELATAN),3.23510300,101.66151000
12002919,KL699,PANGSAPURI TAMAN SRI MURNI (TIMUR),3.23616900,101.66280000
12002920,DUMMY9,(M1) 99 WONDERLAND PARK,3.23638600,101.66456000
12002921,DUMMY10,PASAR BORONG KL,3.23766300,101.66720600
12002922,DUMMY11,LAKEPARK RESIDENCE,3.23978200,101.66344500
12002923,KL700,PANGSAPURI TAMAN SRI MURNI,3.23557600,101.66299400
12002924,KL701,PANGSAPURI TAMAN SRI MURNI (SELATAN),3.23494800,101.66134000
12002925,KL702,MASJID AL-ZAKIRIN,3.23773700,101.66005000
12002926,KL703,FLAT TAMAN WILAYAH SELAYANG,3.23930200,101.66106000
12002927,KL704,DEWAN DESA BAKTI,3.24093600,101.65850000
12002928,SL95,TAMAN SERI MELATI,3.24129400,101.65802000
12002929,SL96,TAMAN SELAYANG JAYA (TIMUR),3.23795300,101.65257000
12002930,SL97,SK SELAYANG JAYA (OPP),3.23648500,101.64831500
12002931,SL510,TAMAN SELAYANG JAYA,3.23661300,101.64704000
12002932,SL511,SELAYANG MALL (OPP),3.23637400,101.64459000
12002933,DUMMY12,SELAYANG MALL SMART STOP (OPP),3.23653500,101.64377000
12002935,KL2546,WISMA KEBUDAYAAN SGM,3.14722600,101.72017500
12002936,KL268,DORSETT RESIDENCE KL,3.14729900,101.71616400
12002937,KL475,MRT SRI DELIMA PINTU C,3.20647700,101.66646600
12002938,DUMMY13,LAKEVILLE RESIDENCE,3.20943800,101.66926600
12002939,DUMMY14,LAKECITY GALLERY,3.21353500,101.66968500
12002940,DUMMY15,PPR TAMAN WAHYU,3.22024900,101.67014000
12002941,DUMMY16,SRI UTARA KIPARK,3.22360500,101.67036400
12002942,DUMMY17,(M1) 99 RESIDENCE,3.22709200,101.67061600
12002943,DUMMY18,LOTUS SELAYANG,3.22188400,101.67049000
12002944,DUMMY19,ECOSKY RESIDENCE,3.21931500,101.67020000
12002945,DUMMY20,BARON RESIDENCE (OPP),3.21566700,101.66997500
12002946,DUMMY21,ARADIA RESIDENCE (OPP),3.21418500,101.66991400
12002947,DUMMY22,KOMERSIAL TAMAN WAHYU,3.21127500,101.66960000
12002948,DUMMY23,PERUMAHAN SIBU,3.20937600,101.66941000
12002949,SL643,SK BUKIT RAHMAN PUTRA,3.22800400,101.55235000
12002950,SL644,PINGGIRAN RAHMAN PUTRA,3.23216300,101.54773000
12002951,SL645,TAMAN MASGENUINE,3.23519700,101.54268000
12002952,SL332,SURAU KG SETIA KUANG,3.24017900,101.53520000
12002953,SL333,(M2) TAMAN TASIK BIRU,3.24834600,101.52943000
12002954,SL334,KG MELAYU KUNDANG,3.25387300,101.52562000
12002955,SL335,DEWAN KG MELAYU KUNDANG,3.25532400,101.52515000
12002956,SL320,SK SERI KUNDANG,3.25779200,101.52100000
12002957,SL321,TAMAN RAHMAT JAYA KUNDANG,3.26161500,101.51914000
12002958,SL322,KUNDANG LAKES COUNTRY CLUB,3.26306100,101.51774000
12002959,SL646,SURAU KG BARU KUNDANG,3.27302100,101.51433600
12002960,SL402,PASAR KG BARU KUNDANG,3.27946600,101.51456500
12002961,DUMMY28,PERUMAHAN KUNDANG JAYA,3.28124500,101.52702000
12002962,DUMMY29,AZALEA HOMES KUNDANG JAYA,3.28113400,101.53210000
12002964,DUMMY31,(M1) FUNPARK GAMUDA LUGE,3.27537500,101.55269000
12002965,DUMMY32,PANGSAPURI PKNS KUANG,3.26200700,101.54992000
12002966,DUMMY33,TAMAN KUANG RAYA,3.26087300,101.55038500
12002967,DUMMY34,DEWAN SERBAGUNA KUANG (OPP),3.25581900,101.55082000
12002968,DUMMY35,KG BATU 20 KUANG,3.25356200,101.54996000
12002969,DUMMY36,KAMPUNG GOMBAK,3.25069300,101.54748500
12002970,DUMMY37,KAMPUNG GOMBAK BATU 19,3.24684800,101.54536400
12002971,DUMMY38,KAMPUNG GOMBAK KUANG,3.24487600,101.54296000
12002972,DUMMY39,SRA KUANG (OPP),3.24388500,101.54194000
12002973,DUMMY40,(M3) KOMERSIAL MASGENUINE SQUARE,3.23645100,101.54073000
12002974,DUMMY41,PINGGIRAN RAHMAN PUTRA,3.23242300,101.54767000
12002975,DUMMY42,SK BUKIT RAHMAN PUTRA (OPP),3.22819300,101.55294000
12002976,DUMMY43,KOMERSIAL BRP 7,3.22940900,101.55846400
12002977,DUMMY44,MMU,2.92495600,101.64202300
12002978,DUMMY45,MALAKAT MALL,2.92576500,101.64934100
12002979,PPJ35,KEMENTERIAN WANITA & MASYARAKAT,2.90248400,101.68016900
12002980,PPJ5,PRESINT 5 (BARAT),2.89559200,101.67320800
12002981,DUMMY46,(M1) HERIOT-WATT UNIVERSITY,2.89866900,101.67283900
12002982,PPJ327,PRESINT 5 (BARAT),2.89602400,101.67340100
12002983,SP435,SEJATI LAKESIDE (OPP),2.90618200,101.63507500
12002984,SP434,SEJATI LAKESIDE,2.90642290,101.63493120
12002985,PJ847,MRT DAMANSARA DAMAI PINTU B,3.19988770,101.59323730
12002986,SA630,TAMAN SERI BULOH,3.20337400,101.54593500
12002987,SA610,(M2) KOLEJ VOKASIONAL SG BULOH (OPP),3.20481700,101.54358900
12002988,SA628,TAMAN PAYA JARAS PERMAI,3.20674100,101.54068400
12002989,SA612,KG SG PELONG (SELATAN),3.20869800,101.53800300
12002990,SA614,PERUMAHAN AWAM LADANG BARU,3.22089400,101.52591600
12002991,SA613,KG SG PELONG (BARAT),3.21612700,101.53010400
12002992,DUMMY47,PERUMAHAN AMAN PUTRI,3.21784500,101.52243600
12002993,SA615,KG MERBAU SEMPAK,3.21880900,101.51466700
12002994,SA616,KG MERBAU SEMPAK TAMBAHAN,3.22062600,101.50488600
12002995,SA617,SJKT BUKIT DARAH (OPP),3.21975500,101.50378100
12002996,SA618,PANGSAPURI MELAWATI U17,3.22217900,101.49943100
12002997,SA940,DESA COALFIELDS,3.22826200,101.49394400
12002998,SA619,PENJARA SG BULOH (OPP),3.22971900,101.49296400
12002999,DUMMY48,PERUMAHAN DESA COALFIELDS 1,3.23194700,101.49180600
12003000,DUMMY49,KIPMALL DESA COALFIELDS,3.23636700,101.48944200
12003001,KS40,TAMAN DESA COALFIELDS,3.23778400,101.48564800
12003002,KS41,BANDAR SERI COALFIELDS (SELATAN),3.23860100,101.48376700
12003003,KS42,MASJID AT-TAUFIQIAH,3.24817400,101.47160100
12003004,KS310,PERINDUSTRIAN BATU 22 (UTARA),3.27298300,101.45397100
12003005,KS51,IJOK (TIMUR),3.29576400,101.44029800
12003006,DUMMY50,PERUMAHAN KOTA PUTERI 8,3.30588500,101.43269100
12003007,DUMMY51,PERUMAHAN KOTA PUTERI 2 (OPP),3.30934700,101.43555500
12003008,DUMMY52,PERUMAHAN KOTA PUTERI 3,3.31151300,101.43774500
12003009,DUMMY53,PERINDUSTRIAN EXSIM KOTA PUTERI,3.30766600,101.44557200
12003010,DUMMY54,IDAMAN PKNS KOTA PUTERI 1 (OPP),3.30721300,101.45301600
12003011,DUMMY55,VILLA DAMAI,3.31044500,101.45828200
12003012,SL190,SPG TASIK PUTERI,3.30466100,101.47286200
12003013,DUMMY56,PANGSAPURI AZALEA,3.29240800,101.47229600
12003014,SL187,(M1) PINEWOOD COURT,3.28649400,101.46964400
12003015,DUMMY57,OAKWOOD COURT APARTMENT,3.28392800,101.46848800
12003016,DUMMY58,KOMERSIAL LEMBAH HIJAU,3.28153200,101.46593100
12003017,DUMMY59,ROSEWOOD COURT APARTMENT,3.28338300,101.46449800
12003018,DUMMY60,PERUMAHAN BLOK 26/27A,3.28845700,101.46726800
12003019,DUMMY61,PANGSAPURI AZALEA (OPP),3.29207100,101.47175700
12003020,DUMMY62,SIMPANG TASIK PUTERI,3.30497600,101.47278800
12003021,DUMMY63,VILLA DAMAI (OPP),3.31015400,101.45878100
12003022,DUMMY64,IDAMAN PKNS KOTA PUTERI 1,3.30718400,101.45190300
12003023,DUMMY65,PERUMAHAN KOTA PUTERI 5,3.30762800,101.44593100
12003024,DUMMY66,PERUMAHAN KOTA PUTERI 3 (OPP),3.31128800,101.43768500
12003025,DUMMY67,PERUMAHAN KOTA PUTERI 2,3.30950200,101.43599200
12003026,DUMMY68,PERUMAHAN KOTA PUTERI 8 (OPP),3.30549800,101.43273900
12003027,DUMMY69,PERINDUSTRIAN BATU 22,3.27402900,101.45432800
12003028,KS155,PERUMAHAN BANDAR SERI COALFIELDS,3.24915700,101.47148300
12003029,KS38,KOMERSIAL SERI COALFIELDS,3.24616900,101.47283400
12003030,KS43,BANDAR SERI COALFIELDS (SELATAN),3.23899800,101.48357700
12003031,KS39,TAMAN DESA COALFIELDS,3.23810700,101.48558400
12003032,DUMMY70,KIPMALL DESA COALFIELDS (OPP),3.23635600,101.48996500
12003033,SA620,PENJARA SG BULOH,3.23012100,101.49303400
12003034,SA939,DESA COALFIELDS,3.22863600,101.49403200
12003035,SA621,PANGSAPURI MELAWATI U17,3.22255100,101.49942700
12003036,SA623,SJKT BUKIT DARAH,3.21995400,101.50354600
12003037,SA622,KG MERBAU SEMPAK TAMBAHAN,3.22072900,101.50479200
12003038,SA625,PERUMAHAN AWAM LADANG BARU,3.22106800,101.52626300
12003039,SA626,KG SG PELONG (BARAT),3.21605400,101.53107900
12003040,SA611,(M3) TAMAN PAYA JARAS PERMAI,3.20729400,101.54033600
12003041,SA629,KOLEJ VOKASIONAL SG BULOH,3.20486400,101.54401400
12003042,PJ235,PERUMAHAN SEKSYEN 16,3.12363800,101.64022800
12003043,KL799,MRT TAMAN MIDAH PINTU A,3.10553190,101.73159130
12003044,KL2421,MRT TAMAN MIDAH PINTU B,3.10435120,101.73296540
12003046,DUMMY71,KOMPLEKS TM CYBERJAYA,2.93176800,101.65700200
12003047,DUMMY72,KOMPLEKS TM CYBERJAYA,2.93178410,101.65697520
12003048,KL1846,TAMAN INTAN BAIDURI (BARAT),3.23365300,101.64729800
12003049,KL1851,FLAT TAMAN INTAN BAIDURI,3.23321200,101.65057100
12003050,KL1852,SMK ST MARY KL,3.23066300,101.64900500
12003051,KL1853,PADANG TAMAN INTAN BAIDURI,3.23158600,101.64762200
12003052,KJ705,SYMPHONY TOWER,3.02662800,101.75232600
12003053,SP398,MRT CYBERJAYA UTARA,2.95075740,101.65680660
12003054,SP398B,MRT CYBERJAYA UTARA,2.95035840,101.65692160
12003055,KL402,PETRONAS ALAM DAMAI (OPP),3.07453100,101.73860600
12003056,KL413,PRIMA ALAM DAMAI,3.07407300,101.74457800
12003060,SJ602,BANDAR BUKIT PUCHONG BP1,2.98609600,101.63072200
12003061,SA673,U5 (BARAT),3.14526800,101.54458500
12003062,SA904,SUBANG SKYPARK TERMINAL (OPP),3.13347600,101.55436900
12003063,SA901,SUBANG AIRPORT,3.13115200,101.55524500
12003064,SA603,U5 (BARAT),3.14608800,101.54361100
12003065,SJ1,MRT SERDANG RAYA UTARA PINTU A,3.04147500,101.70491370
12003067,SA1020,MRT KWASA SENTRAL PINTU A,3.16956290,101.56427850
12003068,KL2555,(M1) STESEN KTM SEGAMBUT,3.18706000,101.66519000
12003070,SJ786,MRT SERDANG JAYA PINTU A,3.02118100,101.70914560
12003071,SJ203,MRT TAMAN EQUINE PINTU A,2.98914120,101.67239930
12003074,KJ644,WINNIE PLAZA,2.99071100,101.78038000
12003075,DUMMY77,KOMERSIAL TAMAN MAJLIS JAYA,2.98978600,101.77664000
12003076,DUMMY78,PANGSAPURI TAMAN TASIK SG CHUA (OPP),2.99376200,101.77256000
12003077,DUMMY79,PERINDUSTRIAN KG BUKIT ANGKAT,2.99709700,101.77002000
12003078,DUMMY80,PANGSAPURI SETIA IMPIAN,2.99178200,101.76292400
12003079,DUMMY81,(M1) JADITE SUITES,2.99437800,101.76008600
12003080,DUMMY82,JADE SQUARE (OPP),2.99175200,101.76055000
12003081,DUMMY83,EATON INTERNATIONAL SCHOOL,2.99321900,101.75247000
12003082,DUMMY84,PANGSAPURI GAPURA BAYU,2.99405400,101.74991600
12003083,DUMMY85,JADE SQUARE 2,2.99838900,101.74921000
12003084,DUMMY86,JADE SQUARE,2.99204700,101.76051000
12003086,DUMMY87,SETIA IMPIAN RESIDENCES,2.99198700,101.76329000
12003087,DUMMY88,PERINDUSTRIAN KG BUKIT ANGKAT,2.99710500,101.76929500
12003088,DUMMY89,PERUSAHAAN KG BUKIT ANGKAT,2.99630700,101.77219000
12003089,DUMMY90,PANGSAPURI TAMAN TASIK SG CHUA,2.99408900,101.77267000
12003090,DUMMY91,KOMERSIAL TAMAN MAJLIS JAYA,2.99006400,101.77682500
12003091,KJ172,WINNIE PLAZA (OPP),2.99082500,101.78033000
